timestamp,bus,id,len,b7,b6,b5,b4,b3,b2,b1,b0
1751721284239,MS,0x292,8,0x00,0x00,0x5C,0x22,0x00,0x00,0x00,0x00
1751721284252,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721284277,MS,0x290,8,0x55,0x41,0x50,0x20,0x20,0x44,0x43,0xC0
1751721284286,MS,0x513,3,0x55,0x41,0x50,0x20,0x20,0x00,0x02,0x0C
1751721284297,MS,0x291,8,0x20,0x20,0x20,0x20,0x20,0x45,0x53,0x87
1751721284301,MS,0x285,3,0x20,0x20,0x20,0x20,0x20,0x00,0x00,0x00
1751721284308,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721284313,MS,0x274,8,0xAA,0x55,0x00,0x00,0x00,0x00,0x00,0x00
1751721284317,MS,0x433,8,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1751721284337,MS,0x28F,8,0x00,0x10,0x27,0x00,0x20,0x00,0x00,0xC0
1751721284349,MS,0x290,8,0x55,0x41,0x50,0x20,0x20,0x44,0x43,0xC0
1751721284355,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721284361,MS,0x291,8,0x20,0x20,0x20,0x20,0x20,0x45,0x53,0x87
1751721284369,MS,0x292,8,0x00,0x00,0x5C,0x22,0x00,0x00,0x00,0x00
1751721284379,MS,0x2B0,8,0x00,0x10,0x00,0x00,0x00,0x00,0x00,0x00
1751721284389,MS,0x50C,3,0x00,0x10,0x00,0x00,0x00,0x00,0x02,0x11
1751721284403,MS,0x285,3,0x00,0x10,0x00,0x00,0x00,0x00,0x00,0x00
1751721284409,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721284413,MS,0x274,8,0xAA,0x55,0x00,0x00,0x00,0x00,0x00,0x00
1751721284418,MS,0x433,8,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1751721284439,MS,0x292,8,0x00,0x00,0x5C,0x22,0x00,0x00,0x00,0x00
1751721284447,MS,0x471,7,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1751721284451,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721284466,MS,0x401,8,0x00,0x00,0x00,0x00,0x00,0x00,0x70,0x02
1751721284477,MS,0x290,8,0x55,0x41,0x50,0x20,0x20,0x44,0x43,0xC0
1751721284482,MS,0x511,3,0x55,0x41,0x50,0x20,0x20,0x00,0x12,0x13
1751721284497,MS,0x291,8,0x20,0x20,0x20,0x20,0x20,0x45,0x53,0x87
1751721284501,MS,0x285,3,0x20,0x20,0x20,0x20,0x20,0x00,0x00,0x00
1751721284506,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721284513,MS,0x274,8,0xAA,0x55,0x00,0x00,0x00,0x00,0x00,0x00
1751721284520,MS,0x433,8,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1751721284539,MS,0x28F,8,0x00,0x10,0x27,0x00,0x20,0x00,0x00,0xC0
1751721284548,MS,0x290,8,0x55,0x41,0x50,0x20,0x20,0x44,0x43,0xC0
1751721284553,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721284557,MS,0x291,8,0x20,0x20,0x20,0x20,0x20,0x45,0x53,0x87
1751721284566,MS,0x513,3,0x20,0x20,0x20,0x20,0x20,0x00,0x02,0x0C
1751721284570,MS,0x292,8,0x00,0x00,0x5C,0x22,0x00,0x00,0x00,0x00
1751721284577,MS,0x2B0,8,0x00,0x10,0x00,0x00,0x00,0x00,0x00,0x00
1751721284603,MS,0x285,3,0x00,0x10,0x00,0x00,0x00,0x00,0x00,0x00
1751721284609,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721284614,MS,0x274,8,0xAA,0x55,0x00,0x00,0x00,0x00,0x00,0x00
1751721284618,MS,0x433,8,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1751721284639,MS,0x292,8,0x00,0x00,0x5C,0x22,0x00,0x00,0x00,0x00
1751721284651,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721284658,MS,0x50C,3,0xFF,0xFF,0xE7,0x5B,0x03,0x00,0x02,0x11
1751721284677,MS,0x290,8,0x55,0x41,0x50,0x20,0x20,0x44,0x43,0xC0
1751721284697,MS,0x291,8,0x20,0x20,0x20,0x20,0x20,0x45,0x53,0x87
1751721284702,MS,0x285,3,0x20,0x20,0x20,0x20,0x20,0x00,0x00,0x00
1751721284707,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721284712,MS,0x274,8,0xAA,0x55,0x00,0x00,0x00,0x00,0x00,0x00
1751721284716,MS,0x433,8,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1751721284738,MS,0x28F,8,0x00,0x10,0x27,0x00,0x20,0x00,0x00,0xC0
1751721284744,MS,0x511,3,0x00,0x10,0x27,0x00,0x20,0x00,0x12,0x13
1751721284750,MS,0x290,8,0x55,0x41,0x50,0x20,0x20,0x44,0x43,0xC0
1751721284754,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721284760,MS,0x291,8,0x20,0x20,0x20,0x20,0x20,0x45,0x53,0x87
1751721284767,MS,0x292,8,0x00,0x00,0x5C,0x22,0x00,0x00,0x00,0x00
1751721284778,MS,0x2B0,8,0x00,0x10,0x00,0x00,0x00,0x00,0x00,0x00
1751721284804,MS,0x285,3,0x00,0x10,0x00,0x00,0x00,0x00,0x00,0x00
1751721284810,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721284816,MS,0x274,8,0xAA,0x55,0x00,0x00,0x00,0x00,0x00,0x00
1751721284821,MS,0x433,8,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1751721284827,MS,0x513,3,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x0C
1751721284837,MS,0x292,8,0x00,0x00,0x5C,0x22,0x00,0x00,0x00,0x00
1751721284851,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721284868,MS,0x401,8,0x00,0x00,0x00,0x00,0x00,0x00,0x70,0x02
1751721284878,MS,0x290,8,0x55,0x41,0x50,0x20,0x20,0x44,0x43,0xC0
1751721284900,MS,0x291,8,0x20,0x20,0x20,0x20,0x20,0x45,0x53,0x87
1751721284906,MS,0x285,3,0x20,0x20,0x20,0x20,0x20,0x00,0x00,0x00
1751721284912,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721284917,MS,0x274,8,0xAA,0x55,0x00,0x00,0x00,0x00,0x00,0x00
1751721284924,MS,0x433,8,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1751721284928,MS,0x50C,3,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x11
1751721284939,MS,0x28F,8,0x00,0x10,0x27,0x00,0x20,0x00,0x00,0xC0
1751721284947,MS,0x290,8,0x55,0x41,0x50,0x20,0x20,0x44,0x43,0xC0
1751721284951,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721284957,MS,0x291,8,0x20,0x20,0x20,0x20,0x20,0x45,0x53,0x87
1751721284967,MS,0x292,8,0x00,0x00,0x5C,0x22,0x00,0x00,0x00,0x00
1751721284978,MS,0x2B0,8,0x00,0x10,0x00,0x00,0x00,0x00,0x00,0x00
1751721284987,MS,0x471,7,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1751721284998,MS,0x473,3,0x00,0x00,0x00,0x00,0x00,0x00,0xC0,0x00
1751721285002,MS,0x285,3,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1751721285006,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721285012,MS,0x511,3,0xFF,0xFF,0xE7,0x5B,0x03,0x00,0x12,0x13
1751721285017,MS,0x274,8,0xAA,0x55,0x00,0x00,0x00,0x00,0x00,0x00
1751721285021,MS,0x433,8,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1751721285038,MS,0x292,8,0x00,0x00,0x5C,0x22,0x00,0x00,0x00,0x00
1751721285054,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721285083,MS,0x290,8,0x55,0x41,0x50,0x20,0x20,0x44,0x43,0xC0
1751721285090,MS,0x513,3,0x55,0x41,0x50,0x20,0x20,0x00,0x02,0x0C
1751721285101,MS,0x291,8,0x20,0x20,0x20,0x20,0x20,0x45,0x53,0x87
1751721285108,MS,0x285,3,0x20,0x20,0x20,0x20,0x20,0x00,0x00,0x00
1751721285116,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721285123,MS,0x274,8,0xAA,0x55,0x00,0x00,0x00,0x00,0x00,0x00
1751721285130,MS,0x433,8,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1751721285139,MS,0x28F,8,0x00,0x10,0x27,0x00,0x20,0x00,0x00,0xC0
1751721285150,MS,0x290,8,0x55,0x41,0x50,0x20,0x20,0x44,0x43,0xC0
1751721285156,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721285164,MS,0x291,8,0x20,0x20,0x20,0x20,0x20,0x45,0x53,0x87
1751721285169,MS,0x292,8,0x00,0x00,0x5C,0x22,0x00,0x00,0x00,0x00
1751721285179,MS,0x2B0,8,0x00,0x10,0x00,0x00,0x00,0x00,0x00,0x00
1751721285189,MS,0x50C,3,0x00,0x10,0x00,0x00,0x00,0x00,0x02,0x11
1751721285204,MS,0x285,3,0x00,0x10,0x00,0x00,0x00,0x00,0x00,0x00
1751721285211,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721285217,MS,0x274,8,0xAA,0x55,0x00,0x00,0x00,0x00,0x00,0x00
1751721285222,MS,0x433,8,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1751721285238,MS,0x292,8,0x00,0x00,0x5C,0x22,0x00,0x00,0x00,0x00
1751721285253,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721285268,MS,0x401,8,0x00,0x00,0x00,0x00,0x00,0x00,0x70,0x02
1751721285279,MS,0x290,8,0x55,0x41,0x50,0x20,0x20,0x44,0x43,0xC0
1751721285285,MS,0x511,3,0x55,0x41,0x50,0x20,0x20,0x00,0x12,0x13
1751721285302,MS,0x291,8,0x20,0x20,0x20,0x20,0x20,0x45,0x53,0x87
1751721285307,MS,0x285,3,0x20,0x20,0x20,0x20,0x20,0x00,0x00,0x00
1751721285313,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721285318,MS,0x274,8,0xAA,0x55,0x00,0x00,0x00,0x00,0x00,0x00
1751721285323,MS,0x433,8,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1751721285341,MS,0x28F,8,0x00,0x10,0x27,0x00,0x20,0x00,0x00,0xC0
1751721285348,MS,0x290,8,0x55,0x41,0x50,0x20,0x20,0x44,0x43,0xC0
1751721285354,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721285359,MS,0x291,8,0x20,0x20,0x20,0x20,0x20,0x45,0x53,0x87
1751721285367,MS,0x513,3,0x20,0x20,0x20,0x20,0x20,0x00,0x02,0x0C
1751721285373,MS,0x292,8,0x00,0x00,0x5C,0x22,0x00,0x00,0x00,0x00
1751721285382,MS,0x2B0,8,0x00,0x10,0x00,0x00,0x00,0x00,0x00,0x00
1751721285402,MS,0x285,3,0x00,0x10,0x00,0x00,0x00,0x00,0x00,0x00
1751721285410,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721285415,MS,0x274,8,0xAA,0x55,0x00,0x00,0x00,0x00,0x00,0x00
1751721285421,MS,0x433,8,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1751721285438,MS,0x292,8,0x00,0x00,0x5C,0x22,0x00,0x00,0x00,0x00
1751721285448,MS,0x471,7,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1751721285456,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721285464,MS,0x50C,3,0xFF,0xFF,0xE7,0x5B,0x03,0x00,0x02,0x11
1751721285480,MS,0x290,8,0x55,0x41,0x50,0x20,0x20,0x44,0x43,0xC0
1751721285500,MS,0x291,8,0x20,0x20,0x20,0x20,0x20,0x45,0x53,0x87
1751721285504,MS,0x285,3,0x20,0x20,0x20,0x20,0x20,0x00,0x00,0x00
1751721285509,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721285514,MS,0x274,8,0xAA,0x55,0x00,0x00,0x00,0x00,0x00,0x00
1751721285523,MS,0x433,8,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1751721285540,MS,0x28F,8,0x00,0x10,0x27,0x00,0x20,0x00,0x00,0xC0
1751721285547,MS,0x511,3,0x00,0x10,0x27,0x00,0x20,0x00,0x12,0x13
1751721285555,MS,0x290,8,0x55,0x41,0x50,0x20,0x20,0x44,0x43,0xC0
1751721285562,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721285566,MS,0x291,8,0x20,0x20,0x20,0x20,0x20,0x45,0x53,0x87
1751721285570,MS,0x292,8,0x00,0x00,0x5C,0x22,0x00,0x00,0x00,0x00
1751721285578,MS,0x2B0,8,0x00,0x10,0x00,0x00,0x00,0x00,0x00,0x00
1751721285601,MS,0x285,3,0x00,0x10,0x00,0x00,0x00,0x00,0x00,0x00
1751721285606,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721285615,MS,0x274,8,0xAA,0x55,0x00,0x00,0x00,0x00,0x00,0x00
1751721285622,MS,0x433,8,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1751721285627,MS,0x513,3,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x0C
1751721285638,MS,0x292,8,0x00,0x00,0x5C,0x22,0x00,0x00,0x00,0x00
1751721285652,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721285667,MS,0x401,8,0x00,0x00,0x00,0x00,0x00,0x00,0x70,0x02
1751721285678,MS,0x290,8,0x55,0x41,0x50,0x20,0x20,0x44,0x43,0xC0
1751721285699,MS,0x291,8,0x20,0x20,0x20,0x20,0x20,0x45,0x53,0x87
1751721285705,MS,0x285,3,0x20,0x20,0x20,0x20,0x20,0x00,0x00,0x00
1751721285711,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721285717,MS,0x274,8,0xAA,0x55,0x00,0x00,0x00,0x00,0x00,0x00
1751721285723,MS,0x433,8,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1751721285728,MS,0x50C,3,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x11
1751721285738,MS,0x28F,8,0x00,0x10,0x27,0x00,0x20,0x00,0x00,0xC0
1751721285748,MS,0x290,8,0x55,0x41,0x50,0x20,0x20,0x44,0x43,0xC0
1751721285753,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721285759,MS,0x291,8,0x20,0x20,0x20,0x20,0x20,0x45,0x53,0x87
1751721285768,MS,0x292,8,0x00,0x00,0x5C,0x22,0x00,0x00,0x00,0x00
1751721285777,MS,0x2B0,8,0x00,0x10,0x00,0x00,0x00,0x00,0x00,0x00
1751721285803,MS,0x285,3,0x00,0x10,0x00,0x00,0x00,0x00,0x00,0x00
1751721285811,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721285818,MS,0x511,3,0xFF,0xFF,0xE7,0x5B,0x03,0x00,0x12,0x13
1751721285823,MS,0x274,8,0xAA,0x55,0x00,0x00,0x00,0x00,0x00,0x00
1751721285828,MS,0x433,8,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1751721285839,MS,0x292,8,0x00,0x00,0x5C,0x22,0x00,0x00,0x00,0x00
1751721285851,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721285878,MS,0x290,8,0x55,0x41,0x50,0x20,0x20,0x44,0x43,0xC0
1751721285887,MS,0x513,3,0x55,0x41,0x50,0x20,0x20,0x00,0x02,0x0C
1751721285899,MS,0x291,8,0x20,0x20,0x20,0x20,0x20,0x45,0x53,0x87
1751721285905,MS,0x285,3,0x20,0x20,0x20,0x20,0x20,0x00,0x00,0x00
1751721285910,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721285916,MS,0x274,8,0xAA,0x55,0x00,0x00,0x00,0x00,0x00,0x00
1751721285921,MS,0x433,8,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1751721285938,MS,0x28F,8,0x00,0x10,0x27,0x00,0x20,0x00,0x00,0xC0
1751721285949,MS,0x290,8,0x55,0x41,0x50,0x20,0x20,0x44,0x43,0xC0
1751721285954,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721285959,MS,0x291,8,0x20,0x20,0x20,0x20,0x20,0x45,0x53,0x87
1751721285970,MS,0x292,8,0x00,0x00,0x5C,0x22,0x00,0x00,0x00,0x00
1751721285981,MS,0x2B0,8,0x00,0x10,0x00,0x00,0x00,0x00,0x00,0x00
1751721285991,MS,0x471,7,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1751721285999,MS,0x473,3,0x00,0x00,0x00,0x00,0x00,0x00,0xC0,0x00
1751721286006,MS,0x285,3,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1751721286011,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721286016,MS,0x50C,3,0xFF,0xFF,0xE7,0x5B,0x03,0x00,0x02,0x11
1751721286020,MS,0x274,8,0xAA,0x55,0x00,0x00,0x00,0x00,0x00,0x00
1751721286024,MS,0x433,8,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1751721286038,MS,0x292,8,0x00,0x00,0x5C,0x22,0x00,0x00,0x00,0x00
1751721286052,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721286067,MS,0x401,8,0x00,0x00,0x00,0x00,0x00,0x00,0x70,0x02
1751721286078,MS,0x290,8,0x55,0x41,0x50,0x20,0x20,0x44,0x43,0xC0
1751721286098,MS,0x291,8,0x20,0x20,0x20,0x20,0x20,0x45,0x53,0x87
1751721286103,MS,0x285,3,0x20,0x20,0x20,0x20,0x20,0x00,0x00,0x00
1751721286108,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721286116,MS,0x511,3,0xFF,0xFF,0xE7,0x5B,0x03,0x00,0x12,0x13
1751721286121,MS,0x274,8,0xAA,0x55,0x00,0x00,0x00,0x00,0x00,0x00
1751721286128,MS,0x433,8,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1751721286139,MS,0x28F,8,0x00,0x10,0x27,0x00,0x20,0x00,0x00,0xC0
1751721286149,MS,0x290,8,0x55,0x41,0x50,0x20,0x20,0x44,0x43,0xC0
1751721286155,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721286160,MS,0x291,8,0x20,0x20,0x20,0x20,0x20,0x45,0x53,0x87
1751721286171,MS,0x292,8,0x00,0x00,0x5C,0x22,0x00,0x00,0x00,0x00
1751721286178,MS,0x2B0,8,0x00,0x10,0x00,0x00,0x00,0x00,0x00,0x00
1751721286189,MS,0x513,3,0x00,0x10,0x00,0x00,0x00,0x00,0x02,0x0C
1751721286202,MS,0x285,3,0x00,0x10,0x00,0x00,0x00,0x00,0x00,0x00
1751721286207,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721286211,MS,0x274,8,0xAA,0x55,0x00,0x00,0x00,0x00,0x00,0x00
1751721286216,MS,0x433,8,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1751721286237,MS,0x292,8,0x00,0x00,0x5C,0x22,0x00,0x00,0x00,0x00
1751721286252,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721286280,MS,0x290,8,0x55,0x41,0x50,0x20,0x20,0x44,0x43,0xC0
1751721286288,MS,0x50C,3,0x55,0x41,0x50,0x20,0x20,0x00,0x02,0x11
1751721286298,MS,0x291,8,0x20,0x20,0x20,0x20,0x20,0x45,0x53,0x87
1751721286303,MS,0x285,3,0x20,0x20,0x20,0x20,0x20,0x00,0x00,0x00
1751721286309,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721286314,MS,0x274,8,0xAA,0x55,0x00,0x00,0x00,0x00,0x00,0x00
1751721286319,MS,0x433,8,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1751721286337,MS,0x28F,8,0x00,0x10,0x27,0x00,0x20,0x00,0x00,0xC0
1751721286347,MS,0x290,8,0x55,0x41,0x50,0x20,0x20,0x44,0x43,0xC0
1751721286351,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721286357,MS,0x291,8,0x20,0x20,0x20,0x20,0x20,0x45,0x53,0x87
1751721286368,MS,0x292,8,0x00,0x00,0x5C,0x22,0x00,0x00,0x00,0x00
1751721286377,MS,0x2B0,8,0x00,0x10,0x00,0x00,0x00,0x00,0x00,0x00
1751721286381,MS,0x511,3,0x00,0x10,0x00,0x00,0x00,0x00,0x12,0x13
1751721286401,MS,0x285,3,0x00,0x10,0x00,0x00,0x00,0x00,0x00,0x00
1751721286405,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721286412,MS,0x274,8,0xAA,0x55,0x00,0x00,0x00,0x00,0x00,0x00
1751721286417,MS,0x433,8,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1751721286438,MS,0x292,8,0x00,0x00,0x5C,0x22,0x00,0x00,0x00,0x00
1751721286447,MS,0x471,7,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1751721286451,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721286467,MS,0x401,8,0x00,0x00,0x00,0x00,0x00,0x00,0x70,0x02
1751721286471,MS,0x513,3,0x00,0x00,0x00,0x00,0x00,0x00,0x02,0x0C
1751721286477,MS,0x290,8,0x55,0x41,0x50,0x20,0x20,0x44,0x43,0xC0
1751721286497,MS,0x291,8,0x20,0x20,0x20,0x20,0x20,0x45,0x53,0x87
1751721286501,MS,0x285,3,0x20,0x20,0x20,0x20,0x20,0x00,0x00,0x00
1751721286506,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721286512,MS,0x274,8,0xAA,0x55,0x00,0x00,0x00,0x00,0x00,0x00
1751721286517,MS,0x433,8,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1751721286537,MS,0x28F,8,0x00,0x10,0x27,0x00,0x20,0x00,0x00,0xC0
1751721286547,MS,0x290,8,0x55,0x41,0x50,0x20,0x20,0x44,0x43,0xC0
1751721286551,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721286557,MS,0x291,8,0x20,0x20,0x20,0x20,0x20,0x45,0x53,0x87
1751721286570,MS,0x292,8,0x00,0x00,0x5C,0x22,0x00,0x00,0x00,0x00
1751721286579,MS,0x2B0,8,0x00,0x10,0x00,0x00,0x00,0x00,0x00,0x00
1751721286587,MS,0x50C,3,0x00,0x10,0x00,0x00,0x00,0x00,0x02,0x11
1751721286600,MS,0x285,3,0x00,0x10,0x00,0x00,0x00,0x00,0x00,0x00
1751721286605,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721286612,MS,0x274,8,0xAA,0x55,0x00,0x00,0x00,0x00,0x00,0x00
1751721286617,MS,0x433,8,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1751721286637,MS,0x292,8,0x00,0x00,0x5C,0x22,0x00,0x00,0x00,0x00
1751721286655,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721286677,MS,0x290,8,0x55,0x41,0x50,0x20,0x20,0x44,0x43,0xC0
1751721286683,MS,0x511,3,0x55,0x41,0x50,0x20,0x20,0x00,0x12,0x13
1751721286697,MS,0x291,8,0x20,0x20,0x20,0x20,0x20,0x45,0x53,0x87
1751721286701,MS,0x285,3,0x20,0x20,0x20,0x20,0x20,0x00,0x00,0x00
1751721286705,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721286712,MS,0x274,8,0xAA,0x55,0x00,0x00,0x00,0x00,0x00,0x00
1751721286717,MS,0x433,8,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1751721286737,MS,0x28F,8,0x00,0x10,0x27,0x00,0x20,0x00,0x00,0xC0
1751721286747,MS,0x290,8,0x55,0x41,0x50,0x20,0x20,0x44,0x43,0xC0
1751721286751,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721286757,MS,0x291,8,0x20,0x20,0x20,0x20,0x20,0x45,0x53,0x87
1751721286767,MS,0x513,3,0x20,0x20,0x20,0x20,0x20,0x00,0x02,0x0C
1751721286771,MS,0x292,8,0x00,0x00,0x5C,0x22,0x00,0x00,0x00,0x00
1751721286777,MS,0x2B0,8,0x00,0x10,0x00,0x00,0x00,0x00,0x00,0x00
1751721286802,MS,0x285,3,0x00,0x10,0x00,0x00,0x00,0x00,0x00,0x00
1751721286808,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721286814,MS,0x274,8,0xAA,0x55,0x00,0x00,0x00,0x00,0x00,0x00
1751721286819,MS,0x433,8,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1751721286838,MS,0x292,8,0x00,0x00,0x5C,0x22,0x00,0x00,0x00,0x00
1751721286851,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721286857,MS,0x50C,3,0xFF,0xFF,0xE7,0x5B,0x03,0x00,0x02,0x11
1751721286867,MS,0x401,8,0x00,0x00,0x00,0x00,0x00,0x00,0x70,0x02
1751721286878,MS,0x290,8,0x55,0x41,0x50,0x20,0x20,0x44,0x43,0xC0
1751721286897,MS,0x291,8,0x20,0x20,0x20,0x20,0x20,0x45,0x53,0x87
1751721286901,MS,0x285,3,0x20,0x20,0x20,0x20,0x20,0x00,0x00,0x00
1751721286906,MS,0x39E,8,0xFF,0xFF,0xE7,0x5B,0x03,0x02,0x00,0x02
1751721286914,MS,0x274,8,0xAA,0x55,0x00,0x00,0x00,0x00,0x00,0x00
1751721286920,MS,0x433,8,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
1751721286938,MS,0x28F,8,0x00,0x10,0x27,0x00,0x20,0x00,0x00,0xC0
1751721286943,MS,0x511,3,0x00,0x10,0x27,0x00,0x20,0x00,0x12,0x13
