Time Stamp,ID,Extended,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
1751721273112,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721273116,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721273120,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721273132,0000028F,false,1,8,C0,00,00,20,00,27,10,00
1751721273142,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721273152,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721273158,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721273163,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721273172,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721273192,0000050C,false,1,3,11,02,00
1751721273206,00000285,false,1,3,00,00,00
1751721273211,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721273217,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721273222,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721273232,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721273255,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721273266,00000401,false,1,8,02,70,00,00,00,00,00,00
1751721273286,00000511,false,1,3,13,12,00
1751721273304,00000285,false,1,3,00,00,00
1751721273309,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721273315,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721273319,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721273326,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721273331,0000028F,false,1,8,C0,00,00,20,00,27,10,00
1751721273341,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721273351,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721273355,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721273361,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721273371,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721273381,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721273386,00000513,false,1,3,0C,02,00
1751721273404,00000285,false,1,3,00,00,00
1751721273408,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721273415,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721273419,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721273431,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721273443,00000471,false,1,7,00,00,00,00,00,00,00
1751721273457,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721273493,0000050C,false,1,3,11,02,00
1751721273506,00000285,false,1,3,00,00,00
1751721273511,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721273518,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721273524,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721273528,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721273532,0000028F,false,1,8,C0,00,00,20,00,27,10,00
1751721273542,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721273553,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721273558,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721273562,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721273573,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721273583,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721273587,00000511,false,1,3,13,12,00
1751721273604,00000285,false,1,3,00,00,00
1751721273608,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721273615,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721273619,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721273631,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721273655,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721273666,00000401,false,1,8,02,70,00,00,00,00,00,00
1751721273682,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721273689,00000513,false,1,3,0C,02,00
1751721273701,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721273705,00000285,false,1,3,00,00,00
1751721273709,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721273715,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721273719,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721273730,0000028F,false,1,8,C0,00,00,20,00,27,10,00
1751721273743,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721273753,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721273759,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721273763,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721273770,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721273792,0000050C,false,1,3,11,02,00
1751721273804,00000285,false,1,3,00,00,00
1751721273808,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721273817,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721273822,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721273831,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721273855,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721273881,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721273887,00000511,false,1,3,13,12,00
1751721273903,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721273909,00000285,false,1,3,00,00,00
1751721273915,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721273921,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721273927,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721273933,0000028F,false,1,8,C0,00,00,20,00,27,10,00
1751721273943,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721273953,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721273959,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721273964,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721273972,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721273981,00000471,false,1,7,00,00,00,00,00,00,00
1751721273986,00000513,false,1,3,0C,02,00
1751721273990,00000473,false,1,3,00,C0,00
1751721274004,00000285,false,1,3,00,00,00
1751721274008,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721274016,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721274023,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721274033,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721274054,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721274068,00000401,false,1,8,02,70,00,00,00,00,00,00
1751721274083,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721274090,0000050C,false,1,3,11,02,00
1751721274103,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721274111,00000285,false,1,3,00,00,00
1751721274118,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721274124,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721274130,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721274137,0000028F,false,1,8,C0,00,00,20,00,27,10,00
1751721274143,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721274153,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721274159,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721274165,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721274173,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721274188,00000511,false,1,3,13,12,00
1751721274206,00000285,false,1,3,00,00,00
1751721274212,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721274219,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721274225,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721274231,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721274254,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721274281,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721274287,00000513,false,1,3,0C,02,00
1751721274301,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721274305,00000285,false,1,3,00,00,00
1751721274309,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721274314,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721274319,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721274331,0000028F,false,1,8,C0,00,00,20,00,27,10,00
1751721274340,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721274351,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721274355,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721274361,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721274371,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721274392,0000050C,false,1,3,11,02,00
1751721274406,00000285,false,1,3,00,00,00
1751721274412,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721274419,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721274425,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721274433,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721274441,00000471,false,1,7,00,00,00,00,00,00,00
1751721274454,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721274466,00000401,false,1,8,02,70,00,00,00,00,00,00
1751721274481,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721274485,00000511,false,1,3,13,12,00
1751721274501,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721274505,00000285,false,1,3,00,00,00
1751721274510,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721274514,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721274519,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721274531,0000028F,false,1,8,C0,00,00,20,00,27,10,00
1751721274542,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721274551,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721274557,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721274563,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721274568,00000513,false,1,3,0C,02,00
1751721274572,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721274604,00000285,false,1,3,00,00,00
1751721274608,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721274616,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721274621,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721274631,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721274654,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721274670,0000050C,false,1,3,11,02,00
1751721274681,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721274701,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721274705,00000285,false,1,3,00,00,00
1751721274709,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721274715,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721274719,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721274731,0000028F,false,1,8,C0,00,00,20,00,27,10,00
1751721274741,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721274751,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721274755,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721274761,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721274765,00000511,false,1,3,13,12,00
1751721274771,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721274804,00000285,false,1,3,00,00,00
1751721274808,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721274814,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721274819,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721274830,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721274846,00000513,false,1,3,0C,02,00
1751721274854,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721274866,00000401,false,1,8,02,70,00,00,00,00,00,00
1751721274883,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721274903,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721274909,00000285,false,1,3,00,00,00
1751721274915,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721274919,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721274923,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721274932,0000028F,false,1,8,C0,00,00,20,00,27,10,00
1751721274940,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721274950,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721274955,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721274961,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721274971,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721274981,00000471,false,1,7,00,00,00,00,00,00,00
1751721274990,00000473,false,1,3,00,C0,00
1751721275000,0000050C,false,1,3,11,02,00
1751721275007,00000285,false,1,3,00,00,00
1751721275011,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721275015,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721275019,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721275030,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721275054,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721275081,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721275087,00000511,false,1,3,13,12,00
1751721275103,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721275107,00000285,false,1,3,00,00,00
1751721275111,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721275116,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721275123,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721275130,0000028F,false,1,8,C0,00,00,20,00,27,10,00
1751721275142,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721275151,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721275157,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721275162,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721275168,00000513,false,1,3,0C,02,00
1751721275172,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721275204,00000285,false,1,3,00,00,00
1751721275210,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721275217,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721275223,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721275230,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721275254,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721275266,00000401,false,1,8,02,70,00,00,00,00,00,00
1751721275270,0000050C,false,1,3,11,02,00
1751721275281,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721275301,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721275305,00000285,false,1,3,00,00,00
1751721275309,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721275314,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721275318,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721275330,0000028F,false,1,8,C0,00,00,20,00,27,10,00
1751721275340,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721275350,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721275354,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721275360,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721275365,00000511,false,1,3,13,12,00
1751721275370,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721275404,00000285,false,1,3,00,00,00
1751721275408,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721275414,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721275420,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721275432,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721275442,00000471,false,1,7,00,00,00,00,00,00,00
1751721275447,00000513,false,1,3,0C,02,00
1751721275456,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721275480,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721275501,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721275505,00000285,false,1,3,00,00,00
1751721275509,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721275514,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721275518,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721275530,0000028F,false,1,8,C0,00,00,20,00,27,10,00
1751721275540,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721275550,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721275555,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721275561,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721275570,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721275580,0000050C,false,1,3,11,02,00
1751721275604,00000285,false,1,3,00,00,00
1751721275608,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721275614,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721275618,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721275631,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721275654,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721275666,00000511,false,1,3,13,12,00
1751721275670,00000401,false,1,8,02,70,00,00,00,00,00,00
1751721275680,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721275701,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721275705,00000285,false,1,3,00,00,00
1751721275709,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721275714,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721275718,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721275730,0000028F,false,1,8,C0,00,00,20,00,27,10,00
1751721275740,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721275748,00000513,false,1,3,0C,02,00
1751721275752,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721275756,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721275761,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721275771,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721275805,00000285,false,1,3,00,00,00
1751721275811,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721275818,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721275823,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721275830,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721275852,0000050C,false,1,3,11,02,00
1751721275858,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721275882,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721275902,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721275909,00000285,false,1,3,00,00,00
1751721275915,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721275919,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721275923,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721275930,0000028F,false,1,8,C0,00,00,20,00,27,10,00
1751721275940,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721275945,00000511,false,1,3,13,12,00
1751721275950,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721275955,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721275960,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721275970,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721275982,00000471,false,1,7,00,00,00,00,00,00,00
1751721275992,00000473,false,1,3,00,C0,00
1751721276005,00000285,false,1,3,00,00,00
1751721276010,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721276015,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721276019,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721276026,00000513,false,1,3,0C,02,00
1751721276030,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721276054,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721276066,00000401,false,1,8,02,70,00,00,00,00,00,00
1751721276080,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721276101,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721276106,00000285,false,1,3,00,00,00
1751721276113,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721276119,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721276123,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721276130,0000028F,false,1,8,C0,00,00,20,00,27,10,00
1751721276140,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721276151,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721276158,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721276162,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721276173,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721276181,0000050C,false,1,3,11,02,00
1751721276206,00000285,false,1,3,00,00,00
1751721276212,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721276218,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721276225,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721276233,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721276254,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721276267,00000511,false,1,3,13,12,00
1751721276283,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721276302,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721276308,00000285,false,1,3,00,00,00
1751721276315,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721276321,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721276327,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721276334,0000028F,false,1,8,C0,00,00,20,00,27,10,00
1751721276342,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721276349,00000513,false,1,3,0C,02,00
1751721276353,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721276357,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721276361,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721276371,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721276403,00000285,false,1,3,00,00,00
1751721276408,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721276414,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721276418,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721276430,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721276440,00000471,false,1,7,00,00,00,00,00,00,00
1751721276452,0000050C,false,1,3,11,02,00
1751721276458,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721276468,00000401,false,1,8,02,70,00,00,00,00,00,00
1751721276480,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721276502,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721276508,00000285,false,1,3,00,00,00
1751721276513,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721276517,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721276521,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721276532,0000028F,false,1,8,C0,00,00,20,00,27,10,00
1751721276542,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721276547,00000511,false,1,3,13,12,00
1751721276551,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721276557,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721276563,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721276573,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721276605,00000285,false,1,3,00,00,00
1751721276610,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721276616,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721276622,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721276629,00000513,false,1,3,0C,02,00
1751721276634,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721276656,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721276681,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721276700,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721276704,00000285,false,1,3,00,00,00
1751721276709,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721276716,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721276722,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721276730,0000028F,false,1,8,C0,00,00,20,00,27,10,00
1751721276740,00000290,false,1,8,C0,43,44,20,20,50,41,55
1751721276750,00000291,false,1,8,87,53,45,20,20,20,20,20
1751721276754,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721276762,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721276770,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721276780,0000050C,false,1,3,11,02,00
1751721276803,00000285,false,1,3,00,00,00
